week_start,cash_flow_usd,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,transactions,avg_dso,avg_dpo,avg_cash_conversion_cycle,rolling_mean_13w,rolling_std_13w,ci95_lower_mean,ci95_upper_mean,pi95_lower,pi95_upper,forecast_mean,forecast_std,forecast_lower,forecast_upper,trailing_stress_threshold,stress_eligible,stress,stress_reason,iso_week,month
2022-08-08,-84673110.73,6462790.21,1359210.1099999999,98170.28,174320.09,163886.42,331,57.20374622356495,67.91601208459215,34.384924471299094,-80775496.12923077,12922838.380385054,-88584689.2061553,-72966303.05230623,-109994821.09024934,-51556171.16821219,-79126942.35923077,13726196.731076458,-110162709.49944037,-48091175.21902117,-94480154.23,True,False,normal,32,8
2022-08-15,-84589301.72,8614040.63,2624692.95,145898.13,172629.26,332251.52,307,58.68364820846906,68.01315960912052,35.25159609120521,-80775305.40230769,12922777.380674023,-88584461.61747576,-72966149.18713962,-109994492.43926294,-51556118.36535244,-80775496.12923077,12922838.380385054,-109994821.09024934,-51556171.16821219,-93638860.846,True,False,normal,33,8
2022-08-22,-66164079.88,5986511.35,1975586.64,120649.86,163960.23,177132.2,319,57.738056426332285,68.09752351097178,34.83241379310345,-81352204.37461539,11986961.721890185,-88595852.8469222,-74108555.90230857,-108455455.18821597,-54248953.5610148,-80775305.40230769,12922777.380674023,-109994492.43926294,-51556118.36535244,-93638860.846,True,False,normal,34,8
2022-08-29,-55666445.67,5150438.39,2221484.75,156661.88999999998,105309.21,207502.19,317,57.341072555205045,68.61681388012617,33.51520504731861,-79728357.47153847,13930746.311573569,-88146623.21552983,-71310091.72754711,-111226623.67636974,-48230091.2667072,-81352204.37461539,11986961.721890185,-108455455.18821597,-54248953.5610148,-92728579.903,True,False,normal,35,8
2022-09-05,-93461866.95,4644296.79,2075875.95,181485.5,94875.8,209140.34,314,58.584299363057326,69.76700636942675,34.48092356687898,-81381833.61307693,14205668.265904374,-89966233.03136334,-72797434.19479051,-113501715.10752623,-49261952.11862762,-79728357.47153847,13930746.311573569,-111226623.67636974,-48230091.2667072,-92728579.903,True,True,below-prior-52w-p10,36,9
2022-09-12,-70966365.37,4343904.13,2128372.63,237879.49,131719.33,211291.6,316,57.77604430379747,66.81006329113924,34.95712025316456,-81385039.84615384,14203115.869223626,-89967896.86656278,-72802182.8257449,-113499150.21619155,-49270929.476116136,-81381833.61307693,14205668.265904374,-113501715.10752623,-49261952.11862762,-93389756.839,True,False,normal,37,9
2022-09-19,-90306328.73,4528480.27,1241851.47,100113.20999999999,156026.72,219951.07,307,57.29599348534202,67.21061889250814,35.86442996742671,-80978170.75846153,13833047.882435627,-89337397.93259749,-72618943.58432558,-112255534.86228877,-49700806.6546343,-81385039.84615384,14203115.869223626,-113499150.21619155,-49270929.476116136,-93389756.839,True,False,normal,38,9
2022-09-26,-60902838.379999995,5859824.48,2153370.38,131067.64,178636.56,85081.98,315,58.37517460317461,66.17463492063492,37.46034920634921,-78452339.15846154,14298863.581423681,-87093055.94227812,-69811622.37464496,-110782940.93965037,-46121737.37727271,-80978170.75846153,13833047.882435627,-112255534.86228877,-49700806.6546343,-92728579.903,True,False,normal,39,9
2022-10-03,-71591054.25,7120219.71,2253633.8400000003,109109.13,152377.53,140702.09,304,57.98796052631579,67.4407894736842,36.06371710526316,-75674209.17153846,11344649.763245896,-82529712.41189033,-68818705.93118659,-101325153.51085374,-50023264.83222318,-78452339.15846154,14298863.581423681,-110782940.93965037,-46121737.37727271,-92728579.903,True,False,normal,40,10
2022-10-10,-72442833.31,6682718.11,2512955.36,93522.74,91834.83,187226.23,315,57.84184126984127,69.38685714285714,33.33336507936508,-76021283.48846154,11155452.315515872,-82762455.85540192,-69280111.12152116,-101244440.87074035,-50798126.10618272,-75674209.17153846,11344649.763245896,-101325153.51085374,-50023264.83222318,-92728579.903,True,False,normal,41,10
2022-10-17,-93765218.2,6298613.9,2125664.65,170253.68,209930.38,316140.45999999996,327,58.540642201834864,67.98556574923548,36.576941896024465,-77027882.04153846,12156294.983705513,-84373857.5798456,-69681906.50323132,-104514005.6775061,-49541758.40557082,-76021283.48846154,11155452.315515872,-101244440.87074035,-50798126.10618272,-92728579.903,True,True,below-prior-52w-p10,42,10
2022-10-24,-73097456.44,8451546.23,1505912.88,114922.0,67298.86,376810.24,332,56.990572289156624,69.42828313253011,31.8855421686747,-76747665.28769231,12205363.716256471,-84123292.76431605,-69372037.81106856,-104344736.31769437,-49150594.25769025,-77027882.04153846,12156294.983705513,-104514005.6775061,-49541758.40557082,-93377570.902,True,False,normal,43,10
2022-10-31,-56773911.24,5119872.06,1839784.76,113590.68,108524.3,225342.31,311,58.22173633440514,67.9610610932476,35.001993569131834,-74953908.52846155,13334115.966466235,-83011634.16327941,-66896182.89364368,-105103157.17057557,-44804659.88634752,-76747665.28769231,12205363.716256471,-104344736.31769437,-49150594.25769025,-93377570.902,True,False,normal,44,10
2022-11-07,-93059537.67,6312568.76,2468119.65,93996.85,162341.61,83824.3,336,57.97193452380952,66.97994047619048,36.55095238095238,-75599018.29307693,14028318.183093522,-84076246.12892054,-67121790.45723332,-107317900.44442686,-43880136.14172701,-74953908.52846155,13334115.966466235,-105103157.17057557,-44804659.88634752,-92604084.727,True,True,below-prior-52w-p10,45,11
2022-11-14,-83442639.55,5660537.58,2739785.86,99217.5,171994.36,243998.28,335,58.198776119402986,67.5144776119403,35.7445671641791,-75510813.51076923,13970566.052096548,-83953142.08313186,-67068484.9384066,-107099114.57512257,-43922512.4464159,-75599018.29307693,14028318.183093522,-107317900.44442686,-43880136.14172701,-93015474.55,True,False,normal,46,11
2022-11-21,-81383895.34,6778864.53,1728262.27,216225.29,130225.58,152674.76,300,58.20063333333333,67.3288,36.6837,-76681568.54615384,13758129.641575499,-84995523.08043784,-68367614.01186985,-107789537.94266024,-45573599.14964745,-75510813.51076923,13970566.052096548,-107099114.57512257,-43922512.4464159,-93015474.55,True,False,normal,47,11
2022-11-28,-87851109.71000001,7477085.65,2435463.29,108321.94,157661.28,255711.32,337,57.95528189910979,67.26243323442137,36.440000000000005,-79157311.93384615,12499586.212956758,-86710736.28579062,-71603887.58190167,-107419637.95573735,-50894985.91195493,-76681568.54615384,13758129.641575499,-107789537.94266024,-45573599.14964745,-93015474.55,True,False,normal,48,11
2022-12-05,-99531211.98,4481863.0200000005,2774561.48,142226.59,118494.51000000001,446838.18,324,57.940061728395065,67.48407407407407,35.24280864197531,-79624184.62846154,13173577.606182806,-87584897.9030839,-71663471.35383917,-109410446.2564417,-49837923.00048138,-79157311.93384615,12499586.212956758,-107419637.95573735,-50894985.91195493,-93015474.55,True,True,below-prior-52w-p10,49,12
2022-12-12,-65781091.7,7235565.79,1677040.0,167954.88,76074.11,236726.56,314,59.23888535031847,67.14630573248407,37.28299363057325,-79225317.42307693,13531207.494927483,-87402144.27654938,-71048490.56960447,-109820202.01974365,-48630432.826410204,-79624184.62846154,13173577.606182806,-109410446.2564417,-49837923.00048138,-93421634.022,True,False,normal,50,12
2022-12-19,-89567786.89,4570920.7,1943134.99,100706.87,181078.31,230737.45,324,57.6737037037037,66.50654320987654,36.95595679012346,-79168506.5123077,13482268.667602174,-87315759.92840578,-71021253.09620963,-109652737.43857026,-48684275.586045146,-79225317.42307693,13531207.494927483,-109820202.01974365,-48630432.826410204,-93421634.022,True,False,normal,51,12
2022-12-26,-90225409.24,4320788.86,2143450.44,64483.369999999995,214658.59,216553.62,301,56.58651162790698,67.65684385382059,33.77823920265781,-81424088.88615385,12595435.06171736,-89035434.11771782,-73812743.65458988,-109903134.99512179,-52945042.7771859,-79168506.5123077,13482268.667602174,-109652737.43857026,-48684275.586045146,-93421634.022,True,False,normal,52,12
2023-01-02,-99484633.61,7274130.64,1520689.37,132747.98,181357.7,272617.76,306,57.61885620915032,67.16924836601308,36.02091503267974,-83569748.8369231,13144657.920543112,-91512986.12041745,-75626511.55342874,-113290621.29360792,-53848876.38023826,-81424088.88615385,12595435.06171736,-109903134.99512179,-52945042.7771859,-93421634.022,True,True,below-prior-52w-p10,1,1
2023-01-09,-77653371.0,4820137.3,1793234.16,155076.51,152071.96,123766.58,318,58.27072327044025,65.24729559748428,38.1362893081761,-83970559.42846154,12853310.925754214,-91737737.4850494,-76203381.37187368,-113032678.57828197,-54908440.27864111,-83569748.8369231,13144657.920543112,-113290621.29360792,-53848876.38023826,-93710970.957,True,False,normal,2,1
2023-01-16,-92247418.19,9660791.91,2965791.35,126024.65,133252.76,220466.93,356,58.47623595505618,66.45106741573034,36.41095505617977,-83853805.58153845,12763506.122819155,-91566715.13884526,-76140896.02423164,-112712870.60015482,-54994740.5629221,-83970559.42846154,12853310.925754214,-113032678.57828197,-54908440.27864111,-93710970.957,True,False,normal,3,1
2023-01-23,-121571825.6,2746464.27,2335412.0,122739.96,230537.37,403955.16,338,58.539201183431956,67.79278106508876,35.61991124260355,-87582603.20923077,16023638.624174416,-97265591.12007353,-77899615.298388,-123813026.45187834,-51352179.966583185,-83853805.58153845,12763506.122819155,-112712870.60015482,-54994740.5629221,-93710970.957,True,True,below-prior-52w-p10,4,1
2023-01-30,-55361283.76,6422709.11,2117081.89,214387.76,221201.76,137330.56,312,57.92939102564103,67.81048076923076,35.07320512820513,-87473939.55692308,16253123.704975186,-97295603.91418545,-77652275.1996607,-124223242.54968816,-50724636.564157985,-87582603.20923077,16023638.624174416,-123813026.45187834,-51352179.966583185,-93762561.29800001,True,False,normal,5,1
2023-02-06,-91859127.74,13466629.1,3736237.16,160404.02,170070.66,264762.55,327,58.951743119266055,67.93553516819573,35.320214067278286,-87381600.33153845,16222126.05832906,-97184532.99840398,-77578667.66467293,-124060815.75656343,-50702384.90651348,-87473939.55692308,16253123.704975186,-124223242.54968816,-50724636.564157985,-93762561.29800001,True,False,normal,6,2
2023-02-13,-81631257.44,9518233.1,1464215.58,154599.42,192886.55000000002,202693.51,330,58.6180303030303,69.18039393939394,34.841181818181816,-87242263.24615385,16266497.074395653,-97072009.04967588,-77412517.44263181,-124021804.24201225,-50462722.250295445,-87381600.33153845,16222126.05832906,-124060815.75656343,-50702384.90651348,-93762561.29800001,True,False,normal,7,2
2023-02-20,-67506780.12,6969112.89,3662319.35,105757.04,156719.18,178305.14,312,58.92314102564103,67.15608974358975,36.685160256410256,-86174792.84461538,17116129.17396587,-96517966.1873975,-75831619.50183327,-124875403.78531937,-47474181.9039114,-87242263.24615385,16266497.074395653,-124021804.24201225,-50462722.250295445,-93762561.29800001,True,False,normal,8,2
2023-02-27,-76191749.94,11888543.07,1930373.71,156570.77,122859.51,265844.93,356,57.99533707865169,67.63623595505618,35.49446629213483,-85277919.01615384,17325166.347365215,-95747412.25858027,-74808425.77372742,-124451175.74245855,-46104662.28984913,-86174792.84461538,17116129.17396587,-124875403.78531937,-47474181.9039114,-93762561.29800001,True,False,normal,9,2
2023-03-06,-97646673.08,6336786.609999999,2998071.43,117122.31,111601.13,283788.58,313,58.31610223642172,68.60012779552716,34.558274760383384,-85132954.48538461,17203423.0921442,-95528879.01497492,-74737029.9557943,-124030942.29387057,-46234966.67689865,-85277919.01615384,17325166.347365215,-124451175.74245855,-46104662.28984913,-93762561.29800001,True,True,below-prior-52w-p10,10,3
2023-03-13,-77677996.71,13999164.09,3691048.11,93855.68000000001,280485.58,161320.27,318,57.257955974842766,66.9293710691824,34.6477358490566,-86048101.02461538,16385175.168855129,-95949563.2828632,-76146638.76636755,-123095980.42305176,-49000221.626178995,-85132954.48538461,17203423.0921442,-124030942.29387057,-46234966.67689865,-95412586.003,True,False,normal,11,3
2023-03-20,-79992142.49,8738433.14,3563040.52,158512.09,154139.49,203278.52,318,58.15544025157233,67.68682389937106,35.08358490566038,-85311512.99384615,16428939.72004597,-95239421.90569393,-75383604.08199836,-122458346.70908025,-48164679.27861205,-86048101.02461538,16385175.168855129,-123095980.42305176,-49000221.626178995,-95412586.003,True,False,normal,12,3
2023-03-27,-102402347.0,7430875.59,2196716.25,138366.83,186862.15999999997,115707.63,328,57.798323170731706,69.16274390243903,33.93859756097561,-86248200.51384616,17067183.347424336,-96561796.18966985,-75934604.83802247,-124838141.95849164,-47658259.06920068,-85311512.99384615,16428939.72004597,-122458346.70908025,-48164679.27861205,-95412586.003,True,True,below-prior-52w-p10,13,3
2023-04-03,-90595158.71000001,5455926.65,2132432.43,192017.6,159441.19,210963.22,321,58.2721183800623,68.82922118380063,35.05380062305296,-85564394.75230768,16666031.269400598,-95635576.65351884,-75493212.85109653,-123247306.90651843,-47881482.598096944,-86248200.51384616,17067183.347424336,-124838141.95849164,-47658259.06920068,-97441568.45899999,True,False,normal,14,4
2023-04-10,-79608771.71,5185719.46,1486552.79,180238.73,117666.96,145778.93,289,57.22051903114187,68.19671280276816,34.759515570934255,-85714810.19153847,16597364.765296038,-95744497.33960903,-75685123.04346791,-123242463.19614832,-48187157.186928615,-85564394.75230768,16666031.269400598,-123247306.90651843,-47881482.598096944,-97441568.45899999,True,False,normal,15,4
2023-04-17,-76276185.75,5667821.12,2831532.4,112469.75,110575.7,409641.87,325,58.36187692307693,66.81470769230769,37.17738461538461,-84486253.85,16664486.468280334,-94556502.237237,-74416005.46276298,-122165673.11475375,-46806834.585246235,-85714810.19153847,16597364.765296038,-123242463.19614832,-48187157.186928615,-97441568.45899999,True,False,normal,16,4
2023-04-24,-93037930.24,5907316.86,3366756.8,82799.19,166074.93,383815.97000000003,338,58.826804733727805,68.53349112426035,35.03609467455622,-82291338.82230769,12805023.01295797,-90029336.78523439,-74553340.85938099,-111244276.05913411,-53338401.58548127,-84486253.85,16664486.468280334,-122165673.11475375,-46806834.585246235,-97441568.45899999,True,False,normal,17,4
2023-05-01,-95170204.87,3173322.62,1893902.15,139703.29,199174.66,156511.06,297,57.87454545454546,68.85195286195285,34.065791245791246,-85353563.52307692,10353569.577002838,-91610163.00085959,-79096964.04529426,-108763615.17520842,-61943511.870945424,-82291338.82230769,12805023.01295797,-111244276.05913411,-53338401.58548127,-97441568.45899999,True,False,normal,18,5
2023-05-08,-92384724.57,6351300.64,2356785.34,117757.2,138005.29,120294.35,319,59.54006269592476,67.22652037617554,36.878965517241376,-85393994.04846153,10382077.688503016,-91667820.80560887,-79120167.29131418,-108868504.27768187,-61919483.81924118,-85353563.52307692,10353569.577002838,-108763615.17520842,-61943511.870945424,-97441568.45899999,True,False,normal,19,5
2023-05-15,-100159963.68,4129332.49,2273819.09,196432.51,115968.23,310163.61,346,58.02026011560693,68.1364739884393,35.195317919075144,-86819279.14384614,11071425.040374491,-93509674.33660914,-80128883.95108314,-111852445.73728468,-61786112.5504076,-85393994.04846153,10382077.688503016,-108868504.27768187,-61919483.81924118,-97441568.45899999,True,True,below-prior-52w-p10,20,5
2023-05-22,-105883431.91,4670856.14,2568102.85,219182.66999999998,172834.3,299136.96,340,58.326882352941176,67.48558823529412,36.464470588235294,-89771329.28153847,10599123.120333793,-96176315.28046691,-83366343.28261003,-113736592.45661274,-65806066.10646421,-86819279.14384614,11071425.040374491,-111852445.73728468,-61786112.5504076,-99300837.557,True,True,below-prior-52w-p10,21,5
2023-05-29,-104397977.4,6861744.11,2062353.94,84151.90000000001,272067.83,214089.49,321,57.40043613707165,67.22897196261682,35.53470404984424,-91941039.08615384,10473901.942673659,-98270354.6847504,-85611723.48755728,-115623169.5488662,-68258908.62344147,-89771329.28153847,10599123.120333793,-113736592.45661274,-65806066.10646421,-99526554.143,True,True,below-prior-52w-p10,22,5
2023-06-05,-66894182.58,5201789.05,1018919.13,109707.71,125454.75,211518.93,320,58.98778125,68.47746875,35.259437500000004,-89575462.89384614,12377650.77685071,-97055202.39920796,-82095723.38848431,-117562085.46522805,-61588840.32246423,-91941039.08615384,10473901.942673659,-115623169.5488662,-68258908.62344147,-100097088.51,True,False,normal,23,6
2023-06-12,-76700498.29,5754820.9799999995,3703335.38,215914.25,153638.29,268228.87,343,57.71236151603499,67.54478134110788,34.67921282798834,-89500270.70769231,12458652.872453218,-97028959.28953221,-81971582.1258524,-117670043.95265424,-61330497.46273038,-89575462.89384614,12377650.77685071,-117562085.46522805,-61588840.32246423,-100097088.51,True,False,normal,24,6
2023-06-19,-79540445.1,4082440.39,2710826.7600000002,107758.59,189441.39,285615.20999999996,313,58.979137380191695,66.02421725239617,38.039936102236425,-89465524.75461538,12487975.236304626,-97011932.66359128,-81919116.84563948,-117701597.65084432,-61229451.85838644,-89500270.70769231,12458652.872453218,-117670043.95265424,-61330497.46273038,-100097088.51,True,False,normal,25,6
2023-06-26,-90182364.0,5097427.84,1824946.83,175655.2,146636.31,172658.03,318,57.73194968553459,69.30059748427674,32.54823899371069,-88525526.06230769,11878061.102601841,-95703366.5490012,-81347685.57561417,-115382545.94042957,-61668506.1841858,-89465524.75461538,12487975.236304626,-117701597.65084432,-61229451.85838644,-100097088.51,True,False,normal,26,6
2023-07-03,-100267010.89,5967622.26,2163105.21,210898.62,123210.92,400648.85000000003,316,58.26920886075949,69.01908227848101,34.86629746835443,-89269514.69153847,12313418.714633806,-96710439.15017323,-81828590.2329037,-117110904.65661612,-61428124.726460814,-88525526.06230769,11878061.102601841,-115382545.94042957,-61668506.1841858,-100097088.51,True,True,below-prior-52w-p10,27,7
2023-07-10,-66819241.91,6383962.83,1934701.01,62064.12,116286.12,214681.19,315,58.34171428571428,67.38060317460317,36.57196825396825,-88285704.70692308,13593949.914076649,-96500446.424826,-80070962.98902017,-119022453.7361546,-57548955.677691564,-89269514.69153847,12313418.714633806,-117110904.65661612,-61428124.726460814,-100097088.51,True,False,normal,28,7
2023-07-17,-80980892.57000001,6002080.75,1982232.23,147065.15,101901.01,185295.81,307,58.48322475570032,67.62892508143322,36.04762214983714,-88647605.23153846,13307187.250097277,-96689058.0059174,-80606152.45715952,-118735966.4051872,-58559244.057889715,-88285704.70692308,13593949.914076649,-119022453.7361546,-57548955.677691564,-100097088.51,True,False,normal,29,7
2023-07-24,-84291151.96,6760620.17,2166945.3,131954.93,116306.14,298563.19,308,57.637889610389614,67.29964285714286,34.46944805194805,-87974776.13307692,13287818.464645283,-96004524.46754816,-79945027.79860568,-118019343.30268696,-57930208.96346688,-88647605.23153846,13307187.250097277,-118735966.4051872,-58559244.057889715,-100097088.51,True,False,normal,30,7
2023-07-31,-86212407.13,7428049.02,2020569.6099999999,115721.18,121917.51,424866.27,314,58.21089171974523,67.10003184713376,36.512324840764336,-87285714.76846154,13114726.811402429,-95210864.86372325,-79360564.67319983,-116938911.16368973,-57632518.373233356,-87974776.13307692,13287818.464645283,-118019343.30268696,-57930208.96346688,-100097088.51,True,False,normal,31,7
2023-08-07,-84287101.09,10637857.38,1711082.74,94802.25,209600.39,261878.97999999998,313,58.68210862619808,68.14891373801917,34.28942492012779,-86662820.65461539,13044476.906233946,-94545519.15704986,-78780122.15218091,-116157177.73396122,-57168463.57526956,-87285714.76846154,13114726.811402429,-116938911.16368973,-57632518.373233356,-100097088.51,True,False,normal,32,8
2023-08-14,-87265570.24,5224978.399999999,2128408.68,140553.95,107887.49,325488.23,336,58.22625,67.38175595238096,36.76958333333333,-85670944.23615384,12407327.55780074,-93168617.24076085,-78173271.23154683,-113724667.81745723,-57617220.654850446,-86662820.65461539,13044476.906233946,-116157177.73396122,-57168463.57526956,-100097088.51,True,False,normal,33,8
2023-08-21,-88029538.8,5734111.62,1509590.04,256799.25,166298.38,271707.09,300,57.118900000000004,67.01923333333333,34.280300000000004,-84297567.84307693,10877344.653560782,-90870681.4318718,-77724454.25428206,-108891906.85669541,-59703228.829458445,-85670944.23615384,12407327.55780074,-113724667.81745723,-57617220.654850446,-100097088.51,True,False,normal,34,8
2023-08-28,-54923298.44,6232231.68,1753295.81,275460.52999999997,171947.7,207292.4,287,57.90609756097561,69.12477351916377,33.94006968641115,-80491823.3076923,11868490.391455058,-87663880.27152276,-73319766.34386185,-107327203.224772,-53656443.3906126,-84297567.84307693,10877344.653560782,-108891906.85669541,-59703228.829458445,-100097088.51,True,False,normal,35,8
2023-09-04,-50969589.55,8175148.21,2113749.49,75069.89,263577.08,313782.72000000003,305,57.66809836065574,69.60363934426229,32.585540983606556,-79266854.61307693,14016335.98939978,-87736841.68173881,-70796867.54441504,-110958644.29441541,-47575064.93173844,-80491823.3076923,11868490.391455058,-107327203.224772,-53656443.3906126,-100097088.51,True,False,normal,36,9
2023-09-11,-77632802.46,4697904.78,3891295.95,160786.7,137458.05,424893.9,295,57.024915254237285,66.75294915254237,36.01698305084746,-79338570.31846154,14004490.873834353,-87801399.45542559,-70875741.18149748,-111003577.47178881,-47673563.165134266,-79266854.61307693,14016335.98939978,-110958644.29441541,-47575064.93173844,-100097088.51,True,False,normal,37,9
2023-09-18,-104457278.29,5703772.8,2280432.34,233128.55,166776.12,208335.66,333,56.974114114114116,68.90381381381381,31.908108108108106,-81255249.79461539,15643583.161501352,-90708572.4879113,-71801927.10131948,-116626344.47954378,-45884155.109687,-79338570.31846154,14004490.873834353,-111003577.47178881,-47673563.165134266,-100097088.51,True,True,below-prior-52w-p10,38,9
2023-09-25,-102071275.55,4965245.3,1871332.39,114108.41,129261.67,126866.18000000001,311,57.9411575562701,67.93398713826367,35.53032154340836,-82169781.45230769,16531286.257161453,-92159537.7575503,-72180025.14706507,-119548026.92389025,-44791535.980725124,-81255249.79461539,15643583.161501352,-116626344.47954378,-45884155.109687,-100256306.169,True,True,below-prior-52w-p10,39,9
2023-10-02,-76456078.76,5938884.63,2017623.51,262448.43,133427.0,216249.37,306,58.30215686274509,67.68823529411765,35.62911764705883,-80338171.28846154,15654939.166362768,-89798356.34681495,-70877986.23010813,-115734942.59229806,-44941399.98462502,-82169781.45230769,16531286.257161453,-119548026.92389025,-44791535.980725124,-101890849.08399999,True,False,normal,40,10
2023-10-09,-78400405.18,5909843.18,1739034.6,169024.07,227096.33,327338.94,348,58.34281609195402,67.56617816091953,35.41899425287356,-81229030.00153846,15142659.79876844,-90379647.73628122,-72078412.2667957,-115467506.44228332,-46990553.56079359,-80338171.28846154,15654939.166362768,-115734942.59229806,-44941399.98462502,-101890849.08399999,True,False,normal,41,10
2023-10-16,-84075345.3,4086155.6100000003,2293082.93,125156.06,152043.66,183098.66,282,58.498404255319144,66.83939716312057,37.394503546099294,-81467064.82692307,15162742.442285229,-90629818.38168472,-72304311.27216142,-115750949.34828621,-47183180.30555994,-81229030.00153846,15142659.79876844,-115467506.44228332,-46990553.56079359,-101890849.08399999,True,False,normal,42,10
2023-10-23,-87626699.29,7745723.8,2097165.13,109232.42,202146.38,369755.24,333,58.37819819819819,67.61087087087087,35.543663663663665,-81723645.39076923,15242525.196583467,-90934611.18143329,-72512679.60010517,-116187923.58072948,-47259367.20080898,-81467064.82692307,15162742.442285229,-115750949.34828621,-47183180.30555994,-101890849.08399999,True,False,normal,43,10
2023-10-30,-93772868.86,9595267.6,3039482.91,139554.79,221057.75,302702.87,325,58.012123076923075,68.61473846153847,35.50243076923077,-82305219.36999999,15568806.229307061,-91713354.81541608,-72897083.9245839,-117507238.85511085,-47103199.884889126,-81723645.39076923,15242525.196583467,-116187923.58072948,-47259367.20080898,-101890849.08399999,True,False,normal,44,10
2023-11-06,-72432837.38,7707874.01,2038485.05,170670.29,239201.8,266985.31,351,57.44538461538462,66.88698005698006,35.8854415954416,-81393352.93076923,15788654.403911872,-90934341.298474,-71852364.56306447,-117092462.53391603,-45694243.32762244,-82305219.36999999,15568806.229307061,-117507238.85511085,-47103199.884889126,-101890849.08399999,True,False,normal,45,11
2023-11-13,-81490858.03999999,7108609.15,1918777.6099999999,239061.48,129634.97,132551.62,305,58.46937704918033,68.72118032786885,34.78370491803279,-80949144.30000001,15690604.111893518,-90430881.46923879,-71467407.13076124,-116426556.21873131,-45471732.38126872,-81393352.93076923,15788654.403911872,-117092462.53391603,-45694243.32762244,-101890849.08399999,True,False,normal,46,11
2023-11-20,-53628797.54,14373110.4,1839298.17,113034.42,87074.81,95993.86,294,58.07469387755102,69.01506802721089,33.66197278911565,-78302933.43384615,17222994.402443223,-88710684.78788435,-67895182.07980794,-117245173.16738969,-39360693.70030259,-80949144.30000001,15690604.111893518,-116426556.21873131,-45471732.38126872,-101890849.08399999,True,False,normal,47,11
2023-11-27,-81304654.91,5571117.97,3244969.34,192360.43,207599.35,341442.61,308,58.734383116883116,69.21165584415584,34.6475,-80332268.54692307,15728013.279386895,-89836611.8498303,-70827925.24401584,-115894264.87268132,-44770272.221164815,-78302933.43384615,17222994.402443223,-117245173.16738969,-39360693.70030259,-101890849.08399999,True,False,normal,48,11
2023-12-04,-88023904.46,5140644.78,2223052.98,92266.56999999999,93330.75,142628.51,308,57.21639610389611,65.97048701298701,35.55058441558442,-83182600.46307692,13101596.815282505,-91099816.18109258,-75265384.74506126,-112806109.13707295,-53559091.78908088,-80332268.54692307,15728013.279386895,-115894264.87268132,-44770272.221164815,-101890849.08399999,True,False,normal,49,12
2023-12-11,-109462097.25,3230118.58,2854453.56,139171.13999999998,290001.37,319746.34,325,57.79187692307693,67.16436923076922,35.240153846153845,-85631007.75461538,14837179.32923132,-94597025.48913947,-76664990.0200913,-119178774.24094358,-52083241.26828718,-83182600.46307692,13101596.815282505,-112806109.13707295,-53559091.78908088,-101890849.08399999,True,True,below-prior-52w-p10,50,12
2023-12-18,-71191619.39,6744064.43,1347308.45,134585.21000000002,160132.23,291439.22,280,58.78053571428571,67.24103571428572,35.67003571428572,-83072110.91615383,14173469.259081023,-91637052.66935404,-74507169.16295363,-115119188.49430394,-51025033.338003725,-85631007.75461538,14837179.32923132,-119178774.24094358,-52083241.26828718,-102369239.855,True,False,normal,51,12
2023-12-25,-72970592.01,5616233.4,1675543.66,144118.2,199292.4,313778.38,354,57.18279661016949,68.69937853107345,34.00463276836158,-80833596.79769231,13186410.007161405,-88802064.61461666,-72865128.98076797,-110648873.26615775,-51018320.32922689,-83072110.91615383,14173469.259081023,-115119188.49430394,-51025033.338003725,-102369239.855,True,False,normal,52,12
2024-01-01,-92356514.9,7892613.1,3909854.14,153845.66,146783.53,201829.38,306,58.83493464052288,68.63068627450981,36.30490196078431,-82056707.27,13480677.202291785,-90202998.97323605,-73910415.56676394,-112537339.79622847,-51576074.74377152,-80833596.79769231,13186410.007161405,-110648873.26615775,-51018320.32922689,-102369239.855,True,False,normal,1,1
2024-01-08,-63914329.77,6171871.9,1537200.31,309335.99,196960.44,334723.6,331,57.8861329305136,68.49184290030212,34.85670694864048,-80942393.77692308,14377004.732896522,-89630330.78598295,-72254456.7678632,-113449677.46269865,-48435110.0911475,-82056707.27,13480677.202291785,-112537339.79622847,-51576074.74377152,-102369239.855,True,False,normal,2,1
2024-01-15,-61482374.72,8877459.54,2347144.47,230208.49,214062.8,240102.37,336,57.99261904761905,67.29699404761905,36.17696428571429,-79204472.96307692,15302481.671581386,-88451670.08897002,-69957275.83718382,-113804316.39612962,-44604629.530024216,-80942393.77692308,14377004.732896522,-113449677.46269865,-48435110.0911475,-102369239.855,True,False,normal,3,1
2024-01-22,-76095946.32,5281261.12,1409992.69,127633.88,146485.48,279567.08999999997,307,56.87214983713355,68.0528338762215,33.50557003257329,-78317491.96538462,15106546.115631294,-87446286.4198204,-69188697.51094884,-112474313.16816527,-44160670.762603976,-79204472.96307692,15302481.671581386,-113804316.39612962,-44604629.530024216,-102369239.855,True,False,normal,4,1
2024-01-29,-88431486.78,5695532.46,3720081.27,126134.2,153601.17,163111.0,322,57.546521739130434,67.07645962732919,35.71903726708075,-77906616.42076923,14718815.62096816,-86801107.68224458,-69012125.15929388,-111186755.35086474,-44626477.49067372,-78317491.96538462,15106546.115631294,-112474313.16816527,-44160670.762603976,-101890849.08399999,True,False,normal,5,1
